age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,churn
28.0,0,561.0,0.0,0.0,32.0,0.0,0,40.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,22.0,0.73,1,0
23.0,1,660.0,3.0,0.0,30.0,3.0,0,62.0,0,0,6.0,1,0,0,0,1,0,4,0,0,0,0,0,0,19.0,0.63,0,0
24.0,1,567.0,11.0,2.0,118.0,10.0,0,234.0,0,0,38.0,1,1,1,0,1,0,3,0,0,0,0,0,0,59.0,1.97,0,0
31.0,0,559.0,0.0,0.0,0.0,0.0,0,161.0,0,0,13.0,1,0,0,0,1,0,4,0,0,0,0,0,0,50.0,1.67,0,0
21.0,0,578.0,0.0,0.0,6.0,0.0,0,2.0,0,0,1.0,1,0,0,0,1,0,3,0,0,0,0,0,0,2.0,0.07,1,1
38.0,1,623.0,0.0,0.0,0.0,0.0,0,31.0,0,0,2.0,1,1,1,1,0,0,4,0,0,0,0,0,0,17.0,0.57,0,0
40.0,0,570.0,0.0,0.0,4.0,0.0,0,84.0,0,0,9.0,1,1,1,0,1,2,3,0,0,0,0,0,0,30.0,1.0,0,0
23.0,0,647.0,0.0,0.0,50.0,0.0,0,152.0,0,0,7.0,1,1,1,1,0,0,3,0,0,0,0,0,0,32.0,1.07,1,0
28.0,1,502.0,2.0,1.0,95.0,2.0,0,192.0,0,0,14.0,1,1,1,0,1,0,4,0,0,0,0,0,0,41.0,1.37,1,0
56.0,1,593.0,0.0,0.0,0.0,0.0,0,239.0,0,0,20.0,1,1,1,0,1,0,3,0,1,0,0,1,0,63.0,2.1,0,0
27.0,0,563.0,0.0,0.0,11.0,0.0,0,9.0,0,0,4.0,1,1,1,0,1,0,3,0,0,0,0,0,0,8.0,0.8,0,0
46.0,1,641.0,53.0,0.0,89.0,52.0,0,286.0,0,0,25.0,1,1,1,0,1,0,2,0,0,0,0,0,0,58.0,1.93,0,0
23.0,1,568.0,10.0,0.0,113.0,10.0,0,145.0,0,0,10.0,1,0,0,1,0,0,4,0,0,0,0,0,0,34.0,1.13,1,0
31.0,1,559.0,3.0,0.0,96.0,3.0,0,261.0,0,0,2.0,1,1,1,0,1,2,4,0,0,0,0,1,0,67.0,2.23,1,0
31.0,1,563.0,0.0,0.0,32.0,0.0,0,237.0,0,0,8.0,1,1,1,0,1,3,3,0,0,0,0,1,0,63.0,2.1,1,0
35.0,1,647.0,13.0,2.0,113.0,13.0,0,264.0,0,0,30.0,1,1,1,1,0,0,4,0,0,0,0,0,0,68.0,2.27,1,0
26.0,1,495.0,0.0,0.0,3.0,0.0,0,0.0,0,0,0.0,1,0,0,0,1,0,2,0,0,0,0,0,0,1.0,0.05,0,0
25.0,0,465.0,0.0,0.0,12.0,0.0,0,30.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,0,0,7.0,0.88,0,0
47.0,0,569.0,0.0,0.0,0.0,0.0,0,138.0,0,0,14.0,1,1,1,1,0,0,3,0,0,0,0,0,0,50.0,1.67,0,0
37.0,0,517.0,43.0,3.0,46.0,42.0,0,213.0,0,0,61.0,1,1,1,1,0,0,3,0,0,0,0,0,0,48.0,1.6,1,0
27.0,0,572.0,0.0,0.0,0.0,0.0,0,14.0,0,0,1.0,1,0,0,0,1,0,4,0,0,0,0,0,0,2.0,0.07,0,0
24.0,1,656.0,0.0,0.0,27.0,0.0,0,171.0,0,0,5.0,1,0,0,1,0,0,4,0,0,0,0,0,0,50.0,1.67,0,0
24.0,1,587.0,3.0,0.0,71.0,3.0,0,188.0,0,0,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0,54.0,1.8,1,0
23.0,0,500.0,2.0,1.0,135.0,2.0,0,241.0,0,0,4.0,1,1,1,0,1,4,1,0,0,0,0,0,0,58.0,1.93,1,0
41.0,0,574.0,1.0,0.0,50.0,1.0,0,103.0,0,0,2.0,1,0,0,0,1,0,4,0,0,0,0,0,0,28.0,0.93,0,0
26.0,-1,465.0,0.0,0.0,46.0,0.0,0,135.0,0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,30.0,1.0,1,0
28.0,1,716.0,0.0,0.0,0.0,0.0,0,253.0,0,0,11.0,1,1,1,0,1,0,0,0,0,0,0,0,0,76.0,2.53,0,0
19.0,0,416.0,0.0,0.0,39.0,0.0,0,54.0,0,0,4.0,1,0,0,1,0,0,3,0,0,0,0,0,0,23.0,0.77,0,0
24.0,1,524.0,42.0,0.0,108.0,41.0,0,269.0,0,0,16.0,1,1,1,0,1,0,3,0,0,0,0,0,0,68.0,2.27,0,0
45.0,0,472.0,10.0,1.0,0.0,9.0,4,282.0,0,0,71.0,1,1,1,1,0,0,3,0,0,0,0,0,0,63.0,2.1,1,0
20.0,1,449.0,5.0,4.0,83.0,5.0,0,130.0,0,0,7.0,1,1,1,1,1,2,3,0,0,0,0,0,0,19.0,0.63,0,0
23.0,1,535.0,0.0,0.0,70.0,0.0,0,135.0,0,0,10.0,1,1,1,0,1,0,2,0,0,0,0,0,0,32.0,1.07,1,0
22.0,1,579.0,0.0,0.0,50.0,0.0,0,90.0,0,0,12.0,1,1,1,0,1,0,4,0,0,0,0,0,0,22.0,0.88,1,0
20.0,1,631.0,0.0,0.0,40.0,0.0,0,117.0,0,0,4.0,1,0,0,0,1,0,3,0,0,0,0,0,0,28.0,0.93,0,0
43.0,-1,606.0,2.0,2.0,68.0,2.0,0,125.0,0,0,7.0,1,0,0,0,1,2,3,0,0,0,0,0,0,45.0,1.5,0,0
34.0,1,451.0,0.0,0.0,71.0,0.0,0,151.0,0,0,43.0,1,1,1,0,1,0,4,0,0,0,0,0,0,39.0,1.3,1,0
35.0,0,580.0,0.0,0.0,29.0,0.0,0,97.0,0,0,8.0,1,1,1,1,0,2,0,0,0,0,0,1,0,24.0,0.8,1,0
36.0,1,616.0,31.0,3.0,58.0,29.0,0,183.0,0,0,27.0,1,1,1,1,1,2,3,0,0,0,0,0,0,43.0,1.43,0,0
34.0,1,561.0,0.0,0.0,0.0,0.0,0,241.0,4,0,9.0,1,1,1,0,1,0,0,0,0,0,0,0,1,71.0,2.37,0,0
22.0,0,554.0,0.0,0.0,36.0,0.0,0,86.0,0,0,1.0,1,0,0,1,0,0,2,0,0,0,0,0,0,34.0,1.13,0,0
36.0,0,530.0,0.0,0.0,0.0,0.0,0,191.0,0,0,4.0,1,1,1,0,1,0,3,0,0,0,0,0,0,67.0,2.23,0,0
30.0,0,515.0,28.0,1.0,60.0,28.0,0,179.0,0,0,4.0,1,0,0,0,1,0,4,0,0,0,0,0,0,44.0,1.47,0,0
38.0,0,529.0,0.0,0.0,86.0,0.0,0,176.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,0,0,44.0,1.47,0,0
30.0,1,416.0,8.0,1.0,43.0,8.0,0,143.0,0,0,5.0,1,1,1,1,0,2,0,0,0,0,0,0,0,33.0,1.1,1,0
27.0,1,462.0,0.0,0.0,82.0,0.0,0,135.0,0,0,22.0,1,1,1,0,1,0,4,0,0,0,0,0,0,32.0,1.07,1,0
22.0,1,505.0,53.0,0.0,114.0,53.0,0,277.0,0,0,35.0,1,1,1,0,1,0,3,0,0,0,0,0,0,65.0,2.17,1,0
18.0,0,719.0,8.0,0.0,13.0,7.0,0,24.0,0,0,5.0,1,0,0,0,1,0,3,0,0,0,0,0,0,7.0,0.78,0,0
28.0,1,589.0,10.0,0.0,72.0,10.0,0,172.0,0,0,18.0,1,0,0,0,1,0,3,0,0,0,0,1,0,52.0,1.73,0,0
34.0,1,609.0,0.0,0.0,0.0,0.0,0,206.0,0,0,1.0,1,0,0,1,0,0,2,0,0,0,0,0,0,60.0,2.0,0,0
29.0,1,544.0,0.0,0.0,101.0,0.0,0,257.0,0,0,9.0,1,0,0,1,0,2,3,0,0,0,0,0,0,64.0,2.13,0,0
34.0,1,565.0,0.0,0.0,207.0,0.0,0,185.0,0,0,43.0,1,1,1,1,0,0,3,0,0,0,0,1,0,40.0,1.33,1,0
20.0,0,546.0,1.0,1.0,38.0,1.0,0,43.0,0,0,5.0,1,0,0,0,1,0,3,0,0,0,0,0,0,10.0,0.83,0,0
27.0,1,466.0,0.0,0.0,11.0,0.0,0,137.0,1,0,8.0,1,1,1,0,1,2,3,0,0,0,0,1,0,41.0,1.37,1,0
29.0,0,389.0,1.0,0.0,42.0,1.0,0,85.0,0,0,11.0,1,1,1,0,1,0,3,0,0,0,0,1,0,21.0,0.0,1,0
28.0,-1,621.0,0.0,0.0,48.0,0.0,0,65.0,0,0,18.0,1,0,0,0,1,0,3,0,0,0,0,1,0,23.0,0.77,0,0
19.0,1,540.0,5.0,2.0,62.0,5.0,0,156.0,0,0,17.0,1,1,1,0,1,0,4,0,0,0,0,0,0,52.0,1.73,1,0
24.0,1,465.0,0.0,0.0,45.0,0.0,0,71.0,0,0,10.0,1,1,1,0,1,2,3,0,0,0,0,0,0,19.0,0.86,1,0
27.0,-1,580.0,33.0,1.0,85.0,31.0,0,187.0,0,0,29.0,1,0,0,1,0,0,3,0,0,0,0,0,0,55.0,1.83,1,0
35.0,1,564.0,42.0,1.0,49.0,42.0,0,163.0,0,0,51.0,1,1,1,1,0,0,3,0,0,0,0,0,0,43.0,1.43,1,0
20.0,0,545.0,0.0,0.0,80.0,0.0,0,138.0,0,0,2.0,1,1,1,1,1,2,4,0,0,0,0,0,0,34.0,1.13,1,0
22.0,1,557.0,0.0,0.0,0.0,0.0,0,72.0,0,0,4.0,1,0,0,1,0,0,3,0,0,1,0,0,0,27.0,0.9,0,0
36.0,-1,566.0,0.0,0.0,0.0,0.0,0,189.0,0,0,12.0,1,1,1,1,0,2,2,0,0,0,0,0,0,61.0,2.03,0,0
41.0,1,413.0,0.0,0.0,0.0,0.0,0,106.0,0,0,1.0,1,0,0,1,0,2,0,0,0,0,0,0,0,42.0,1.4,0,0
33.0,1,660.0,1.0,0.0,81.0,0.0,0,185.0,0,0,31.0,1,1,1,0,1,0,0,0,1,0,0,0,0,48.0,1.6,0,0
23.0,1,533.0,0.0,0.0,165.0,0.0,0,243.0,0,0,7.0,1,1,1,0,1,0,3,0,0,0,0,1,0,53.0,1.77,0,0
30.0,0,522.0,0.0,0.0,67.0,0.0,0,174.0,0,0,5.0,1,1,1,1,0,0,3,0,0,0,0,0,0,58.0,1.93,1,0
22.0,0,545.0,5.0,0.0,54.0,5.0,0,137.0,0,0,21.0,1,1,1,0,1,0,2,0,0,0,0,1,0,33.0,1.1,0,0
38.0,-1,514.0,18.0,0.0,60.0,18.0,0,126.0,0,0,25.0,1,1,1,0,1,0,3,0,0,0,0,1,0,23.0,0.77,0,0
30.0,1,549.0,0.0,0.0,56.0,0.0,0,127.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,42.0,1.4,0,0
19.0,-1,543.0,0.0,0.0,31.0,0.0,0,80.0,0,0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,20.0,0.69,0,0
32.0,1,610.0,0.0,0.0,56.0,0.0,0,116.0,0,0,7.0,1,1,1,0,1,0,3,0,0,0,0,0,0,32.0,1.07,0,0
43.0,0,539.0,3.0,2.0,39.0,3.0,0,106.0,0,0,12.0,1,1,1,0,1,2,0,0,0,0,0,0,0,26.0,0.87,1,0
33.0,1,533.0,0.0,0.0,1.0,0.0,0,85.0,0,0,0.0,1,1,1,0,1,0,2,0,0,0,0,1,0,32.0,1.07,0,0
31.0,1,510.0,0.0,0.0,106.0,0.0,0,252.0,0,0,11.0,1,0,0,0,1,0,4,0,0,0,0,0,0,57.0,1.9,1,0
29.0,0,642.0,7.0,0.0,84.0,7.0,0,157.0,0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,36.0,1.2,0,0
28.0,1,607.0,19.0,0.0,69.0,19.0,0,149.0,0,0,13.0,1,1,1,1,0,0,3,0,0,0,0,0,0,30.0,1.0,0,0
40.0,1,586.0,0.0,0.0,34.0,0.0,0,87.0,0,0,1.0,1,1,1,1,0,0,3,0,0,0,0,0,0,26.0,0.87,1,0
31.0,0,543.0,0.0,0.0,36.0,0.0,0,105.0,0,0,1.0,1,0,0,0,1,2,3,0,0,0,0,0,0,23.0,0.77,0,0
24.0,0,613.0,3.0,0.0,69.0,3.0,0,158.0,0,0,9.0,1,1,1,0,1,0,3,0,0,0,0,0,0,25.0,0.83,0,0
38.0,-1,579.0,0.0,0.0,0.0,0.0,0,179.0,2,0,20.0,1,0,0,0,1,0,1,0,0,0,0,0,0,56.0,1.87,0,0
24.0,0,591.0,0.0,0.0,2.0,0.0,0,2.0,0,0,0.0,1,0,0,0,1,0,4,0,0,0,0,1,0,2.0,0.07,1,0
29.0,-1,476.0,0.0,0.0,5.0,0.0,0,38.0,0,0,0.0,1,1,1,0,1,2,4,0,0,0,0,0,0,8.0,0.27,0,0
25.0,1,598.0,13.0,1.0,38.0,13.0,0,142.0,0,0,11.0,1,1,1,0,1,0,4,0,0,0,0,1,0,31.0,1.03,1,0
41.0,-1,644.0,62.0,6.0,79.0,60.0,0,305.0,0,0,17.0,1,1,1,1,0,0,2,0,0,0,0,0,0,67.0,2.23,0,0
30.0,0,532.0,20.0,0.0,146.0,20.0,0,277.0,0,0,30.0,1,1,1,0,1,0,3,0,0,0,0,1,0,65.0,2.17,1,0
53.0,-1,541.0,20.0,0.0,63.0,20.0,0,216.0,0,0,69.0,1,1,1,1,0,0,3,0,0,0,0,0,0,48.0,1.6,1,0
37.0,0,471.0,1.0,0.0,21.0,1.0,0,56.0,0,0,9.0,1,1,1,0,1,0,3,0,0,0,0,0,0,15.0,0.5,1,0
39.0,1,495.0,0.0,0.0,128.0,0.0,0,285.0,0,0,26.0,1,1,1,0,1,0,2,0,0,0,0,0,0,60.0,2.0,1,0
24.0,1,482.0,9.0,1.0,42.0,9.0,0,115.0,0,0,15.0,1,1,1,0,1,0,3,0,0,0,0,1,0,33.0,1.1,1,0
28.0,1,542.0,0.0,0.0,0.0,0.0,0,60.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,0,0,37.0,1.23,0,0
27.0,0,526.0,0.0,0.0,17.0,0.0,0,34.0,0,0,0.0,1,0,0,1,0,0,4,0,0,0,0,0,0,11.0,0.37,0,1
39.0,1,670.0,0.0,0.0,0.0,0.0,0,246.0,0,1,31.0,1,1,1,0,1,0,0,0,0,0,0,0,0,67.0,2.23,0,0
49.0,1,484.0,0.0,0.0,100.0,0.0,0,140.0,0,0,11.0,1,0,0,1,0,0,1,0,0,0,0,0,0,30.0,1.0,0,0
32.0,0,459.0,0.0,0.0,11.0,0.0,0,136.0,0,0,5.0,1,1,1,0,1,0,2,0,0,0,0,1,0,47.0,1.57,1,0
26.0,1,583.0,0.0,0.0,0.0,0.0,0,52.0,0,0,1.0,1,0,0,1,0,2,3,0,0,0,0,0,0,28.0,0.93,0,0
21.0,1,506.0,5.0,0.0,54.0,5.0,0,115.0,0,0,6.0,1,0,0,0,1,0,3,0,0,0,0,0,0,29.0,0.97,1,0
37.0,0,573.0,0.0,0.0,68.0,0.0,0,183.0,0,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,53.0,1.77,1,0
24.0,0,609.0,0.0,0.0,4.0,0.0,0,11.0,0,0,0.0,1,1,1,1,0,0,4,0,0,0,0,0,0,4.0,0.13,0,0
28.0,-1,553.0,7.0,2.0,95.0,7.0,0,285.0,0,0,29.0,1,0,0,1,0,0,2,0,0,0,0,0,0,64.0,2.13,0,0
21.0,1,609.0,0.0,0.0,2.0,0.0,0,9.0,0,0,0.0,1,0,0,1,0,0,3,0,0,0,0,0,0,1.0,0.11,0,0
26.0,0,523.0,1.0,0.0,86.0,1.0,0,255.0,0,0,5.0,1,1,1,0,1,0,4,0,0,0,0,0,0,60.0,2.0,0,0
27.0,1,562.0,0.0,0.0,0.0,0.0,0,110.0,0,0,9.0,1,1,1,0,1,0,3,0,0,0,0,0,0,52.0,1.73,0,0
43.0,1,528.0,0.0,0.0,124.0,0.0,0,189.0,0,0,15.0,1,0,0,0,1,2,3,0,0,0,0,0,0,63.0,2.1,0,0
30.0,1,635.0,5.0,1.0,75.0,5.0,0,135.0,0,0,6.0,1,1,1,0,1,0,0,0,0,0,0,0,0,46.0,1.53,1,0
29.0,1,584.0,1.0,0.0,82.0,1.0,0,177.0,0,0,6.0,1,0,0,0,1,0,0,0,0,0,0,0,0,39.0,1.3,0,0
29.0,1,467.0,0.0,0.0,126.0,0.0,0,206.0,0,0,13.0,1,1,1,0,1,2,1,0,0,0,0,0,0,62.0,2.07,0,0
22.0,0,590.0,1.0,0.0,0.0,1.0,0,224.0,0,0,11.0,1,0,0,0,1,0,4,0,0,0,0,0,0,72.0,2.4,0,0
31.0,1,536.0,0.0,0.0,0.0,0.0,1,206.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,0,0,68.0,2.27,0,0
46.0,0,574.0,0.0,0.0,0.0,0.0,0,20.0,0,0,8.0,1,0,0,1,0,0,3,0,0,0,0,0,0,4.0,0.13,0,0
35.0,1,632.0,0.0,0.0,0.0,0.0,1,252.0,0,0,9.0,1,1,1,1,0,0,0,0,0,0,0,0,0,77.0,2.57,0,0
34.0,1,553.0,7.0,0.0,69.0,7.0,0,96.0,0,0,6.0,1,1,1,0,1,0,3,0,0,0,0,0,0,50.0,1.67,1,0
31.0,1,446.0,0.0,0.0,0.0,0.0,2,233.0,0,1,22.0,1,0,0,0,1,0,2,0,0,0,0,0,0,65.0,2.17,0,0
29.0,1,549.0,0.0,0.0,0.0,0.0,0,225.0,0,0,18.0,1,1,1,0,1,0,4,0,0,0,0,1,0,80.0,2.67,0,0
31.0,0,580.0,0.0,0.0,22.0,0.0,0,39.0,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0,13.0,0.43,0,0
29.0,0,559.0,0.0,0.0,1.0,0.0,0,8.0,0,0,1.0,1,0,0,1,0,0,3,0,0,0,0,1,0,1.0,0.03,0,0
33.0,1,546.0,0.0,0.0,41.0,0.0,0,148.0,0,0,10.0,1,1,1,0,1,0,4,0,0,0,0,0,0,24.0,0.8,1,0
26.0,1,527.0,1.0,0.0,117.0,1.0,0,264.0,0,0,5.0,1,0,0,0,1,4,0,0,0,0,0,0,0,55.0,1.83,0,0
42.0,1,561.0,13.0,4.0,262.0,13.0,0,231.0,0,0,14.0,1,1,1,0,1,0,3,0,0,0,0,0,0,48.0,1.6,1,0
26.0,0,572.0,0.0,0.0,21.0,0.0,0,29.0,0,0,0.0,1,1,1,1,0,2,4,0,0,0,0,0,0,14.0,0.47,1,0
26.0,0,549.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.33,1,0
31.0,1,551.0,0.0,0.0,114.0,0.0,0,260.0,0,0,5.0,1,1,1,0,1,2,2,0,0,0,0,0,0,63.0,2.1,0,0
26.0,0,581.0,0.0,0.0,131.0,0.0,0,138.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,1,0,41.0,1.37,1,0
45.0,1,498.0,0.0,0.0,0.0,0.0,0,277.0,0,0,12.0,1,1,1,1,0,0,1,0,0,0,0,0,0,60.0,2.0,1,0
21.0,0,451.0,0.0,0.0,118.0,0.0,0,150.0,0,0,8.0,1,1,1,1,0,0,4,0,0,0,0,0,0,51.0,1.7,1,0
33.0,1,559.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,0,0,2.0,0.07,0,0
43.0,0,505.0,0.0,0.0,22.0,0.0,0,43.0,0,0,2.0,1,1,1,1,0,0,4,0,0,0,0,0,0,11.0,0.37,1,0
24.0,1,473.0,0.0,0.0,52.0,0.0,0,147.0,0,0,21.0,1,0,0,0,1,0,4,0,0,0,0,0,0,46.0,1.53,0,0
25.0,1,631.0,0.0,0.0,0.0,0.0,1,243.0,2,0,40.0,1,1,1,0,1,4,3,0,0,0,0,0,0,71.0,2.37,0,0
40.0,1,709.0,0.0,0.0,33.0,0.0,0,225.0,0,0,22.0,1,1,1,0,1,0,3,0,0,0,0,1,0,56.0,1.87,0,1
53.0,0,581.0,38.0,0.0,44.0,37.0,0,149.0,0,0,16.0,1,1,1,0,1,0,3,0,0,0,0,0,0,41.0,1.37,0,0
31.0,1,550.0,4.0,1.0,42.0,4.0,0,102.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,1,0,36.0,1.2,1,0
31.0,1,520.0,0.0,0.0,0.0,0.0,0,134.0,0,0,5.0,1,0,0,0,1,0,2,0,0,0,0,1,0,46.0,1.53,0,0
24.0,0,539.0,1.0,0.0,47.0,1.0,0,95.0,0,0,5.0,1,0,0,0,1,0,3,0,0,0,0,0,0,33.0,1.1,0,0
26.0,0,677.0,0.0,0.0,16.0,0.0,0,31.0,0,0,4.0,1,0,0,0,1,0,3,0,0,0,0,1,0,18.0,0.6,0,0
32.0,0,550.0,0.0,0.0,7.0,0.0,0,13.0,0,0,2.0,1,0,0,1,0,0,4,0,0,0,0,0,0,3.0,0.33,0,0
29.0,0,559.0,11.0,0.0,24.0,11.0,0,30.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,0,0,11.0,0.73,0,0
33.0,1,515.0,2.0,0.0,67.0,2.0,0,141.0,0,0,6.0,1,1,1,1,0,0,4,0,0,0,0,0,0,32.0,1.07,1,0
21.0,-1,609.0,6.0,1.0,33.0,6.0,0,55.0,0,0,5.0,1,1,1,0,1,0,4,0,0,0,0,0,0,12.0,0.43,0,0
33.0,1,480.0,0.0,0.0,0.0,0.0,0,230.0,0,0,1.0,1,1,1,1,0,2,2,0,0,0,0,0,0,65.0,2.17,0,0
37.0,0,534.0,1.0,0.0,6.0,1.0,0,11.0,0,0,0.0,1,1,1,1,1,2,2,0,0,0,0,0,0,3.0,1.0,0,0
29.0,0,601.0,0.0,0.0,24.0,0.0,0,44.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,17.0,0.57,1,0
59.0,0,619.0,6.0,0.0,348.0,6.0,0,294.0,0,0,27.0,1,1,1,1,1,2,0,0,0,0,0,0,0,67.0,2.23,0,0
24.0,1,404.0,0.0,0.0,0.0,0.0,0,137.0,0,0,5.0,1,1,1,0,1,3,3,0,0,0,0,0,0,45.0,1.5,0,0
24.0,1,487.0,0.0,0.0,58.0,0.0,0,122.0,0,0,6.0,1,0,0,1,0,0,3,0,0,0,0,0,0,28.0,0.97,1,0
30.0,1,520.0,1.0,0.0,35.0,1.0,0,41.0,0,0,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,12.0,0.4,1,0
40.0,0,459.0,0.0,0.0,133.0,0.0,0,266.0,0,0,4.0,1,0,0,0,1,3,0,0,0,0,0,0,0,51.0,1.7,0,0
23.0,0,555.0,3.0,0.0,9.0,3.0,0,10.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,1,0,5.0,0.17,0,0
31.0,0,578.0,0.0,0.0,3.0,0.0,0,0.0,0,0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,0.1,0,0
49.0,-1,732.0,51.0,1.0,122.0,50.0,0,260.0,0,0,81.0,1,0,0,0,1,2,0,0,1,0,0,0,0,66.0,2.2,1,0
27.0,1,545.0,0.0,0.0,0.0,0.0,0,5.0,0,0,0.0,1,1,1,0,1,0,2,0,0,0,0,0,0,2.0,0.07,0,0
23.0,1,645.0,54.0,2.0,57.0,54.0,0,236.0,0,0,34.0,1,1,1,0,1,2,3,0,1,0,0,1,0,60.0,2.0,1,0
22.0,0,512.0,0.0,0.0,21.0,0.0,0,20.0,0,0,1.0,1,0,0,1,0,3,1,0,0,0,0,0,0,6.0,0.75,0,0
36.0,0,518.0,0.0,0.0,2.0,0.0,0,5.0,0,0,0.0,1,1,1,1,0,0,4,0,0,0,0,0,0,2.0,0.13,0,0
31.0,1,575.0,1.0,0.0,94.0,1.0,0,270.0,0,0,12.0,1,1,1,0,1,4,0,0,0,0,0,0,0,64.0,2.13,0,0
23.0,0,514.0,0.0,0.0,14.0,0.0,0,26.0,0,0,0.0,1,1,1,0,1,0,4,0,0,0,0,1,0,10.0,0.33,0,0
28.0,1,583.0,0.0,0.0,0.0,0.0,0,52.0,0,0,1.0,1,0,0,1,0,2,3,0,0,0,0,0,0,28.0,0.93,0,0
28.0,1,545.0,0.0,0.0,51.0,0.0,0,133.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,1,0,48.0,1.6,1,0
29.0,0,513.0,0.0,0.0,12.0,0.0,0,14.0,0,0,1.0,1,1,1,0,1,0,3,0,0,0,0,0,0,9.0,0.3,1,0
19.0,1,520.0,3.0,1.0,15.0,3.0,0,21.0,0,0,5.0,1,0,0,0,1,2,2,0,0,0,0,0,0,6.0,0.24,0,0
30.0,0,568.0,4.0,1.0,207.0,4.0,0,171.0,0,0,4.0,1,1,1,0,1,0,3,0,0,0,0,1,0,42.0,1.4,1,0
29.0,0,568.0,0.0,0.0,129.0,0.0,0,251.0,0,0,7.0,1,0,0,1,0,0,3,0,0,0,0,0,0,60.0,2.0,1,0
37.0,1,588.0,9.0,0.0,97.0,9.0,0,291.0,0,0,9.0,1,1,1,0,1,0,2,0,0,0,0,1,0,68.0,2.27,1,0
23.0,0,531.0,0.0,0.0,0.0,0.0,0,6.0,0,0,0.0,1,0,0,0,1,0,2,0,0,0,0,0,0,2.0,0.07,0,0
27.0,1,526.0,0.0,0.0,32.0,0.0,0,65.0,0,0,6.0,1,1,1,1,0,0,3,0,0,0,0,1,0,13.0,0.43,0,0
33.0,1,548.0,0.0,0.0,151.0,0.0,0,279.0,0,0,15.0,1,0,0,1,0,0,4,0,0,0,0,0,0,58.0,1.93,0,0
40.0,1,611.0,0.0,0.0,0.0,0.0,0,34.0,0,0,5.0,1,0,0,1,0,0,4,0,0,0,0,0,0,16.0,0.53,0,0
25.0,1,648.0,0.0,0.0,0.0,0.0,1,117.0,0,0,4.0,1,0,0,0,1,0,2,0,0,0,0,0,0,48.0,1.6,1,0
20.0,0,411.0,11.0,0.0,44.0,10.0,0,105.0,0,0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,29.0,0.97,0,0
28.0,-1,534.0,0.0,0.0,20.0,0.0,0,61.0,0,0,7.0,1,1,1,0,1,0,1,0,0,0,0,0,0,17.0,0.85,1,0
27.0,1,521.0,0.0,0.0,0.0,0.0,0,4.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,1,0,5.0,0.17,0,0
29.0,1,439.0,0.0,0.0,2.0,0.0,0,6.0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.07,0,0
31.0,1,526.0,42.0,1.0,77.0,42.0,0,222.0,0,0,34.0,1,1,1,0,1,0,3,0,0,0,0,0,0,53.0,1.77,1,0
27.0,1,530.0,0.0,0.0,0.0,0.0,0,231.0,0,0,9.0,1,1,1,0,1,0,4,0,0,0,0,0,0,67.0,2.23,0,0
25.0,1,530.0,1.0,0.0,1.0,1.0,0,10.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,3.0,0.1,0,0
23.0,1,574.0,0.0,0.0,0.0,0.0,0,225.0,0,0,8.0,1,1,1,1,0,0,3,0,0,0,0,0,0,78.0,2.6,0,0
39.0,-1,563.0,29.0,0.0,36.0,28.0,0,145.0,0,0,24.0,1,1,1,1,0,0,4,0,0,0,0,0,0,24.0,0.0,0,0
20.0,0,503.0,0.0,0.0,13.0,0.0,0,5.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,0,0,8.0,0.27,0,0
